"","lat","lon"
"1932",32.77008,-117.149873
"1933",32.832968,-117.146303
"1934",32.892413,-117.138546
"1935",32.723167,-117.078697
"1936",32.744349,-117.068802
"1937",32.831602,-117.128609
"1938",32.750526,-117.070501
"1939",32.712176,-117.043973
"1940",32.716291,-117.029308
"1941",32.790552,-117.238178
"1942",33.0132,-117.087618
"1943",33.018614,-117.081491
"1944",32.865294,-117.252325
"1945",32.897802,-117.242077
"1946",32.860863,-117.20945
"1947",32.720529,-117.153815
"1948",32.777005,-117.029325
"1949",32.860756,-117.208719
"1950",32.798628,-117.156013
"1951",32.720834,-117.153399
"1952",32.813892,-117.121092
"1953",32.79036,-117.237811
"1954",33.018865,-117.081056
"1955",33.021763,-117.081305
"1956",32.77106,-117.071733
"1957",32.712831,-117.012525
"1958",32.766213,-117.02742
"1959",32.733644,-117.233273
"1960",32.733874,-117.233367
"1961",32.765228,-117.026556
"1962",32.872043,-117.214206
"1963",32.794412,-117.194453
"1964",32.783027,-117.170914
"1965",32.793413,-117.169932
"1966",33.013031,-117.087362
"1967",32.651373,-117.088113
"1968",32.744456,-117.212147
"1969",32.733831,-117.169502
"1970",32.828804,-117.205949
"1971",32.748937,-117.081096
"1972",32.894298,-117.201748
"1973",32.896484,-117.202736
"1974",32.898136,-117.202656
"1975",32.899287,-117.200251
"1976",32.899878,-117.196752
"1977",32.899362,-117.195844
"1978",32.896536,-117.192679
"1979",32.900252,-117.188822
"1980",32.90363,-117.183671
"1981",32.905617,-117.180398
"1982",32.906542,-117.176492
"1983",32.907031,-117.173587
"1984",32.90754,-117.170595
"1985",32.908296,-117.166155
"1986",32.909076,-117.161738
"1987",32.909853,-117.158974
"1988",32.909249,-117.162503
"1989",32.908443,-117.167092
"1990",32.907626,-117.171942
"1991",32.907161,-117.17467
"1992",32.906663,-117.177581
"1993",32.90535,-117.181536
"1994",32.903342,-117.184744
"1995",32.899847,-117.189955
"1996",32.900097,-117.196484
"1997",32.899721,-117.198552
"1998",32.899254,-117.201329
"1999",32.898094,-117.202845
"2000",32.894937,-117.2027
"2001",32.892831,-117.20211
"2002",32.713616,-117.247973
"2003",32.865799,-117.208891
"2004",32.869566,-117.237935
"2005",32.868806,-117.238184
"2006",32.916398,-117.111208
"2007",32.913981,-117.110112
"2008",32.911121,-117.109989
"2009",32.908431,-117.110243
"2010",32.905484,-117.109195
"2011",32.905585,-117.108886
"2012",32.90876,-117.110045
"2013",32.912159,-117.109729
"2014",32.913758,-117.1098
"2015",32.916881,-117.112161
"2016",32.832802,-117.121374
"2017",32.708776,-117.073009
"2018",32.708123,-117.074378
"2019",32.825829,-117.144102
"2020",32.825994,-117.143706
"2021",32.715782,-117.157323
"2022",32.715768,-117.160051
"2023",32.715776,-117.162794
"2024",32.71565,-117.163933
"2025",32.71565,-117.15663
"2026",32.89357,-117.13013
"2027",32.729226,-117.196164
"2028",32.729611,-117.195511
"2029",32.73604,-117.254536
"2030",32.737884,-117.253568
"2031",32.769724,-117.060845
"2032",32.769516,-117.058631
"2033",32.743951,-117.235024
"2034",32.752003,-117.234171
"2035",32.754698,-117.218325
"2036",32.754192,-117.215229
"2037",32.753588,-117.21195
"2038",32.752834,-117.20786
"2039",32.753263,-117.208538
"2040",32.754016,-117.212355
"2041",32.754685,-117.216458
"2042",32.752373,-117.233573
"2043",32.740629,-117.184039
"2044",32.743033,-117.181287
"2045",32.748349,-117.146636
"2046",32.748513,-117.147123
"2047",32.743484,-117.181207
"2048",32.797146,-117.253778
"2049",32.832575,-117.155265
"2050",32.770057,-117.165739
"2051",32.769565,-117.168014
"2052",32.748308,-117.157548
"2053",32.765937,-117.163543
"2054",32.766058,-117.163814
"2055",32.784645,-117.097848
"2056",32.780094,-117.10207
"2057",32.781593,-117.110309
"2058",32.78526,-117.110273
"2059",32.784447,-117.110497
"2060",32.781564,-117.110507
"2061",32.781676,-117.100757
"2062",32.782781,-117.09864
"2063",32.792217,-117.097452
"2064",32.766155,-117.022156
"2065",32.676834,-117.103551
"2066",32.701723,-117.249021
"2067",32.701713,-117.249158
"2068",32.822876,-117.144283
"2069",32.802554,-117.132787
"2070",32.755478,-117.134937
"2071",32.691397,-117.102532
"2072",32.771155,-117.186061
"2073",32.771263,-117.186351
"2074",32.803717,-116.975651
"2075",32.696916,-117.09781
"2076",32.696737,-117.098169
"2077",32.988135,-117.075515
"2078",32.985897,-117.075676
"2079",32.98286,-117.07645
"2080",32.980271,-117.078581
"2081",32.979057,-117.082476
"2082",32.97889,-117.081493
"2083",32.980548,-117.077723
"2084",32.983351,-117.075744
"2085",32.986081,-117.075316
"2086",32.988767,-117.074754
"2087",32.729234,-117.204836
"2088",32.729542,-117.205084
"2089",32.701012,-117.107553
"2090",32.820598,-117.137662
"2091",32.809582,-117.141893
"2092",32.712194,-117.041187
"2093",32.711456,-117.029288
"2094",32.755376,-117.108902
"2095",32.755021,-117.108586
"2096",32.711461,-117.028599
"2097",32.749901,-117.10933
"2098",32.749477,-117.108262
"2099",32.826186,-117.09579
"2100",32.749869,-117.118576
"2101",32.760653,-117.167336
"2102",32.755669,-117.040377
"2103",32.749544,-117.108549
"2104",32.749832,-117.108971
"2105",32.752506,-117.228989
"2106",32.755036,-117.105659
"2107",32.755031,-117.103603
"2108",32.718825,-117.129396
"2109",32.71876,-117.129646
"2110",32.722179,-117.16929
"2111",32.843695,-117.273633
"2112",32.748836,-117.146283
"2113",32.74867,-117.146366
"2114",32.754341,-117.146326
"2115",32.753689,-117.146401
"2116",32.755177,-117.138223
"2117",32.756539,-117.087705
"2118",32.884236,-117.222171
"2119",32.882486,-117.220432
"2120",32.8779,-117.213883
"2121",32.88448,-117.222004
"2122",33.04145,-116.869776
"2123",33.038474,-116.87522
"2124",33.035742,-116.881188
"2125",33.040831,-116.870443
"2126",33.03715,-116.877244
"2127",33.034787,-116.881293
"2128",33.037392,-116.877197
"2129",33.038898,-116.873925
"2130",32.911892,-117.119691
"2131",32.912059,-117.119315
"2132",32.912705,-117.119301
"2133",32.912258,-117.11991
"2134",32.912435,-117.119732
"2135",32.912321,-117.11991
"2136",32.912488,-117.119723
"2137",32.912567,-117.120151
"2138",32.912711,-117.120087
"2139",32.912803,-117.119899
"2140",32.964389,-117.09177
"2141",32.964296,-117.091208
"2142",32.964258,-117.091107
"2143",32.964293,-117.091312
"2144",32.96439,-117.09191
"2145",32.634348,-117.08179
"2146",32.642535,-117.088819
"2147",32.633302,-117.080818
"2148",32.641077,-117.080404
"2149",32.603199,-117.07947
"2150",32.602736,-117.07467
"2151",32.602463,-117.071966
"2152",32.598417,-117.070363
"2153",32.602082,-117.068485
"2154",32.647935,-117.06648
"2155",32.61472,-117.06514
"2156",32.637647,-117.065228
"2157",32.601745,-117.064971
"2158",32.608015,-117.061636
"2159",32.609109,-117.057762
"2160",32.617005,-117.057026
"2161",32.648383,-117.05473
"2162",32.60001,-117.052533
"2163",32.611764,-117.049762
"2164",32.621139,-117.042563
"2165",32.621772,-117.040314
"2166",32.604341,-117.039113
"2167",32.660099,-117.036977
"2168",32.654539,-117.022576
"2169",32.641031,-117.005992
"2170",32.641515,-117.092454
"2171",32.631154,-117.088272
"2172",32.632314,-117.084327
"2173",32.643735,-117.084493
"2174",32.640703,-117.081729
"2175",32.644994,-117.080035
"2176",32.641686,-117.078256
"2177",32.603634,-117.077321
"2178",32.634427,-117.076649
"2179",32.598409,-117.075594
"2180",32.646022,-117.076354
"2181",32.642598,-117.075062
"2182",32.604796,-117.073202
"2183",32.612685,-117.072337
"2184",32.635572,-117.072674
"2185",32.647157,-117.072268
"2186",32.61388,-117.068182
"2187",32.6061,-117.068499
"2188",32.636859,-117.068076
"2189",32.606783,-117.066035
"2190",32.647862,-117.063689
"2191",32.648787,-117.058541
"2192",32.594627,-117.05748
"2193",32.600674,-117.055318
"2194",32.610388,-117.053367
"2195",32.640201,-117.048701
"2196",32.619386,-117.048873
"2197",32.600055,-117.04853
"2198",32.619929,-117.046891
"2199",32.602201,-117.04401
"2200",32.638535,-117.04279
"2201",32.658637,-117.039498
"2202",32.622669,-117.037062
"2203",32.62774,-117.035856
"2204",32.660497,-117.034088
"2205",32.635838,-117.028305
"2206",32.638626,-117.010155
"2207",32.64672,-117.002932
"2208",32.646397,-116.992387
"2209",32.631138,-117.089103
"2210",32.643054,-117.08768
"2211",32.632314,-117.085048
"2212",32.632944,-117.082978
"2213",32.603811,-117.077518
"2214",32.604814,-117.073894
"2215",32.612998,-117.073191
"2216",32.635482,-117.073761
"2217",32.647293,-117.0725
"2218",32.605827,-117.070273
"2219",32.63696,-117.06847
"2220",32.607384,-117.064679
"2221",32.594902,-117.064973
"2222",32.601883,-117.063736
"2223",32.648072,-117.064743
"2224",32.615403,-117.063182
"2225",32.609102,-117.058499
"2226",32.617241,-117.056668
"2227",32.610394,-117.053786
"2228",32.618636,-117.051858
"2229",32.640624,-117.048806
"2230",32.619459,-117.049079
"2231",32.602136,-117.04435
"2232",32.638942,-117.043629
"2233",32.621237,-117.0427
"2234",32.647938,-117.057562
"2235",32.621713,-117.040928
"2236",32.65907,-117.039271
"2237",32.660814,-117.036041
"2238",32.636352,-117.030008
"2239",32.641768,-116.993345
"2240",32.650442,-116.978669
"2241",32.641113,-117.094597
"2242",32.642384,-117.090036
"2243",32.640645,-117.082541
"2244",32.603514,-117.079616
"2245",32.641589,-117.079194
"2246",32.634361,-117.077775
"2247",32.645822,-117.077805
"2248",32.642448,-117.076071
"2249",32.602995,-117.075033
"2250",32.646591,-117.075051
"2251",32.602733,-117.072283
"2252",32.602496,-117.069839
"2253",32.613637,-117.069663
"2254",32.606762,-117.066904
"2255",32.648187,-117.06656
"2256",32.637611,-117.066115
"2257",32.607973,-117.062568
"2258",32.600718,-117.054439
"2259",32.59485,-117.051947
"2260",32.600242,-117.051915
"2261",32.611693,-117.050073
"2262",32.600294,-117.048632
"2263",32.620033,-117.046989
"2264",32.657301,-117.042134
"2265",32.604384,-117.039607
"2266",32.622731,-117.037348
"2267",32.661197,-117.032025
"2268",32.654836,-117.023427
"2269",32.638411,-117.011547
"2270",32.641364,-117.005991
"2271",32.644153,-117.00112
"2272",32.646441,-116.993206
"2273",32.648082,-116.988227
"2274",32.637299,-117.096471
"2275",32.630313,-117.075694
"2276",32.595981,-117.06922
"2277",32.648898,-117.059631
"2278",32.631297,-117.062464
"2279",32.628904,-117.061471
"2280",32.617699,-117.057162
"2281",32.613784,-117.055662
"2282",32.610407,-117.054348
"2283",32.595249,-117.040265
"2284",32.625794,-117.038051
"2285",32.621462,-117.027672
"2286",32.645992,-117.001535
"2287",32.651282,-116.97597
"2288",32.639659,-117.097383
"2289",32.630487,-117.08939
"2290",32.639567,-117.083833
"2291",32.636463,-117.082649
"2292",32.632514,-117.081097
"2293",32.625924,-117.078524
"2294",32.621952,-117.076947
"2295",32.619819,-117.076132
"2296",32.617116,-117.07508
"2297",32.61574,-117.074541
"2298",32.643261,-117.071651
"2299",32.639135,-117.070047
"2300",32.597468,-117.069176
"2301",32.634101,-117.063565
"2302",32.623711,-117.059513
"2303",32.599987,-117.037395
"2304",32.660398,-117.03104
"2305",32.657185,-117.029312
"2306",32.651842,-117.014275
"2307",32.647542,-117.003764
"2308",32.645366,-116.999623
"2309",32.641855,-116.993966
"2310",32.64252,-116.966659
"2311",32.639537,-117.097178
"2312",32.6366,-117.082457
"2313",32.626216,-117.078371
"2314",32.616309,-117.074488
"2315",32.643391,-117.071551
"2316",32.639309,-117.06997
"2317",32.634185,-117.063452
"2318",32.630199,-117.061879
"2319",32.616922,-117.056713
"2320",32.61352,-117.055364
"2321",32.60001,-117.037227
"2322",32.607405,-117.027859
"2323",32.652744,-116.98027
"2324",32.640885,-117.084103
"2325",32.630347,-117.079992
"2326",32.623667,-117.077386
"2327",32.598866,-117.076705
"2328",32.620051,-117.075959
"2329",32.597206,-117.068894
"2330",32.595255,-117.068892
"2331",32.624571,-117.059661
"2332",32.610797,-117.054313
"2333",32.608059,-117.053194
"2334",32.595355,-117.040104
"2335",32.604155,-117.029373
"2336",32.620926,-117.027245
"2337",32.652212,-117.014885
"2338",32.643395,-116.996124
"2339",32.618129,-117.023229
"2340",32.650456,-117.006378
"2341",32.641534,-116.996137
"2342",32.645028,-116.997359
"2343",32.650146,-117.006398
"2344",32.633539,-117.081312
"2345",32.598564,-117.072975
"2346",32.64543,-116.996852
"2347",32.64428,-116.99833
"2348",32.646659,-116.965214
"2349",32.638409,-117.08315
"2350",32.629057,-117.079736
"2351",32.638122,-117.037417
"2352",32.635775,-117.019921
"2353",32.636048,-117.021635
"2354",32.654833,-116.978806
"2355",32.656252,-116.976322
"2356",32.654123,-116.975184
"2357",32.59842,-117.072357
"2358",32.60453,-117.05217
"2359",32.638216,-117.035638
"2360",32.59466,-117.066159
"2361",32.594635,-117.061997
"2362",32.594906,-117.056399
"2363",32.598561,-117.074715
"2364",32.604114,-117.040975
"2365",32.601208,-117.051352
"2366",32.604782,-117.051836
"2367",32.602825,-117.051587
"2368",32.599995,-117.050997
"2369",32.631305,-116.991523
"2370",32.63277,-116.98779
"2371",32.624938,-117.037764
"2372",32.619129,-117.024913
"2373",32.618828,-117.026963
"2374",32.614404,-117.026768
"2375",32.614243,-117.023532
"2376",32.616362,-117.018326
"2377",32.594595,-117.053097
"2378",32.64023,-117.083421
"2379",32.598547,-117.07014
"2380",32.601438,-117.060322
"2381",32.594725,-117.032462
"2382",32.595386,-117.029237
"2383",32.601831,-117.029151
"2384",32.614504,-117.023522
"2385",32.607883,-117.027974
"2386",32.601736,-117.029391
"2387",32.59503,-117.029822
"2388",32.595047,-117.031942
"2389",32.601624,-117.060483
"2390",32.630795,-116.965164
"2391",32.633398,-116.967
"2392",32.636685,-116.96704
"2393",32.648733,-116.965433
"2394",32.653057,-116.968099
"2395",32.654633,-116.967534
"2396",32.6489,-116.98696
"2397",32.654911,-116.967809
"2398",32.650498,-116.966347
"2399",32.636292,-116.967479
"2400",32.632714,-116.96706
"2401",32.630138,-116.965178
"2402",32.61461,-117.033271
"2403",32.615364,-117.020178
"2404",32.617805,-117.013798
"2405",32.619712,-117.006423
"2406",32.623335,-116.99857
"2407",32.630018,-116.991967
"2408",32.623848,-116.997273
"2409",32.619442,-117.007755
"2410",32.618412,-117.012157
"2411",32.618005,-117.013995
"2412",32.615574,-117.020342
"2413",32.61484,-117.0334
"2414",32.614809,-117.039206
"2415",32.614214,-117.0419
"2416",32.613489,-117.044365
"2417",32.613428,-117.044104
"2418",32.631476,-116.983079
"2419",32.630417,-116.980407
"2420",32.628166,-116.965526
"2421",32.631237,-116.980696
"2422",32.632134,-116.984816
"2423",32.633413,-117.081112
"2424",32.643208,-117.086418
"2425",32.643614,-117.085736
"2426",32.632223,-116.98737
"2427",32.624061,-116.995225
"2428",32.948988,-117.074016
"2429",32.949838,-117.070158
"2430",32.952453,-117.059095
"2431",32.956424,-117.047741
"2432",32.956378,-117.045432
"2433",32.978185,-117.03211
"2434",32.978096,-117.027919
"2435",32.743241,-117.023429
"2436",32.978023,-117.024576
"2437",32.752574,-117.00945
"2438",32.7078,-116.997085
"2439",32.802976,-116.994553
"2440",32.747921,-116.989053
"2441",32.708133,-116.987312
"2442",32.747906,-116.986991
"2443",32.747876,-116.9842
"2444",32.713599,-116.979607
"2445",32.747818,-116.979123
"2446",32.838364,-116.973049
"2447",32.865882,-116.973936
"2448",32.787604,-116.97124
"2449",32.725348,-116.969004
"2450",32.780306,-116.966156
"2451",32.800613,-116.965521
"2452",32.787586,-116.965357
"2453",32.780307,-116.962701
"2454",32.800694,-116.963468
"2455",32.729745,-116.961447
"2456",32.830563,-116.960761
"2457",32.80015,-116.951423
"2458",32.800125,-116.937266
"2459",32.800152,-116.931396
"2460",32.787587,-116.929213
"2461",32.856494,-116.927205
"2462",32.862908,-116.921819
"2463",32.847587,-116.86897
"2464",32.856384,-116.834688
"2465",32.857329,-116.82541
"2466",32.858114,-116.819674
"2467",32.847754,-116.80727
"2468",32.837687,-116.779618
"2469",32.834479,-116.754127
"2470",32.834429,-116.750486
"2471",32.834572,-116.723656
"2472",32.836996,-116.718766
"2473",32.946766,-117.09532
"2474",32.94615,-117.089766
"2475",32.945466,-117.083615
"2476",32.947225,-117.077354
"2477",32.950964,-117.066957
"2478",32.951689,-117.06153
"2479",32.955109,-117.055602
"2480",32.956461,-117.053016
"2481",32.742552,-117.033778
"2482",32.978247,-117.035264
"2483",32.781208,-117.031763
"2484",32.783058,-117.028737
"2485",32.78999,-117.021165
"2486",32.77917,-117.008326
"2487",32.752256,-117.004738
"2488",32.751191,-117.000923
"2489",32.801942,-116.999634
"2490",32.750379,-116.997511
"2491",32.802516,-116.996837
"2492",32.70772,-116.99289
"2493",32.838885,-116.992151
"2494",32.74784,-116.981358
"2495",32.807248,-116.978717
"2496",32.794875,-116.9734
"2497",32.800308,-116.969313
"2498",32.807484,-116.969333
"2499",32.838313,-116.970359
"2500",32.78759,-116.968467
"2501",32.787582,-116.961849
"2502",32.800856,-116.961458
"2503",32.807558,-116.959885
"2504",32.73339,-116.958042
"2505",32.800854,-116.957495
"2506",32.807579,-116.957724
"2507",32.787572,-116.95729
"2508",32.787562,-116.953399
"2509",32.787565,-116.950301
"2510",32.807597,-116.950613
"2511",32.787568,-116.947887
"2512",32.787578,-116.944177
"2513",32.800129,-116.943427
"2514",32.807603,-116.944264
"2515",32.787582,-116.941083
"2516",32.7876,-116.936791
"2517",32.741147,-116.938998
"2518",32.807611,-116.933364
"2519",32.742767,-116.934393
"2520",32.787605,-116.932997
"2521",32.807614,-116.928853
"2522",32.856217,-116.929104
"2523",32.744912,-116.928721
"2524",32.746616,-116.927219
"2525",32.80761,-116.925648
"2526",32.856729,-116.924999
"2527",32.832489,-116.905195
"2528",32.841943,-116.88758
"2529",32.843511,-116.879807
"2530",32.843786,-116.877093
"2531",32.847255,-116.870456
"2532",32.850527,-116.858002
"2533",32.83579,-116.77331
"2534",32.835385,-116.76636
"2535",32.834776,-116.758726
"2536",32.835642,-116.72147
"2537",32.717873,-117.159887
"2538",32.949428,-117.07344
"2539",32.951177,-117.067129
"2540",32.953312,-117.058422
"2541",32.971223,-117.040235
"2542",32.837103,-117.025943
"2543",32.790179,-117.021378
"2544",32.752802,-117.007663
"2545",32.707844,-117.004182
"2546",32.752323,-117.004559
"2547",32.751395,-117.000808
"2548",32.707998,-116.997899
"2549",32.802729,-116.99707
"2550",32.748151,-116.991947
"2551",32.708017,-116.990656
"2552",32.708413,-116.986944
"2553",32.748097,-116.986736
"2554",32.807674,-116.978587
"2555",32.800492,-116.969308
"2556",32.838529,-116.968766
"2557",32.800798,-116.96441
"2558",32.800992,-116.962728
"2559",32.733482,-116.958261
"2560",32.787775,-116.957012
"2561",32.739934,-116.94109
"2562",32.800276,-116.948144
"2563",32.787779,-116.947992
"2564",32.80783,-116.947803
"2565",32.800274,-116.944108
"2566",32.800276,-116.934752
"2567",32.787784,-116.93337
"2568",32.800282,-116.929324
"2569",32.856408,-116.929337
"2570",32.856995,-116.92506
"2571",32.857383,-116.921933
"2572",32.840331,-116.893722
"2573",32.841936,-116.888319
"2574",32.843923,-116.879758
"2575",32.850587,-116.858178
"2576",32.835947,-116.773337
"2577",32.83509,-116.768627
"2578",32.835407,-116.767155
"2579",32.834798,-116.723465
"2580",32.835602,-116.721841
"2581",32.837347,-116.718331
"2582",32.946556,-117.090595
"2583",32.945865,-117.084343
"2584",32.946827,-117.078618
"2585",32.949977,-117.070713
"2586",32.951973,-117.063051
"2587",33.018686,-117.059118
"2588",32.954648,-117.05666
"2589",33.018353,-117.056534
"2590",32.956226,-117.054533
"2591",33.018863,-117.053772
"2592",33.018789,-117.047834
"2593",32.956675,-117.047218
"2594",32.956659,-117.045405
"2595",33.01879,-117.045603
"2596",32.9566,-117.041359
"2597",33.018762,-117.040131
"2598",32.971228,-117.038638
"2599",33.018748,-117.037515
"2600",32.956575,-117.038366
"2601",32.742815,-117.034723
"2602",32.971236,-117.036564
"2603",33.018725,-117.033831
"2604",32.782654,-117.029641
"2605",33.018603,-117.031276
"2606",33.018394,-117.029143
"2607",32.743514,-117.023272
"2608",32.836659,-117.020802
"2609",32.766117,-117.017699
"2610",32.772183,-117.006473
"2611",32.707877,-117.002414
"2612",32.750731,-116.99833
"2613",32.838804,-116.996497
"2614",32.707932,-116.993763
"2615",32.803231,-116.99452
"2616",32.748112,-116.988785
"2617",32.708892,-116.984916
"2618",32.748075,-116.984833
"2619",32.843181,-116.984341
"2620",32.748045,-116.982101
"2621",32.748026,-116.979632
"2622",32.807786,-116.97698
"2623",32.838633,-116.973917
"2624",32.787793,-116.973314
"2625",32.787789,-116.971199
"2626",32.838568,-116.970515
"2627",32.725263,-116.969416
"2628",32.787751,-116.970148
"2629",32.731876,-116.965207
"2630",32.787772,-116.965472
"2631",32.807895,-116.965733
"2632",32.733326,-116.963515
"2633",32.787803,-116.962619
"2634",32.731268,-116.959963
"2635",32.747795,-116.958405
"2636",32.800983,-116.958583
"2637",32.807817,-116.958787
"2638",32.787776,-116.953901
"2639",32.787766,-116.951363
"2640",32.800369,-116.9516
"2641",32.807824,-116.951744
"2642",32.787792,-116.945184
"2643",32.807848,-116.94517
"2644",32.787773,-116.941706
"2645",32.78779,-116.937678
"2646",32.741529,-116.939063
"2647",32.800304,-116.93716
"2648",32.807838,-116.936604
"2649",32.742912,-116.934957
"2650",32.807837,-116.93376
"2651",32.800305,-116.931147
"2652",32.744775,-116.930054
"2653",32.787784,-116.928912
"2654",32.807846,-116.927225
"2655",32.856755,-116.926764
"2656",32.807839,-116.92302
"2657",32.814703,-116.917072
"2658",32.832211,-116.905838
"2659",32.844849,-116.876551
"2660",32.847352,-116.870828
"2661",32.847728,-116.869372
"2662",32.848035,-116.865112
"2663",32.855833,-116.842984
"2664",32.856527,-116.834728
"2665",32.857528,-116.825167
"2666",32.857983,-116.820152
"2667",32.847974,-116.807323
"2668",32.8379,-116.778746
"2669",32.835255,-116.768632
"2670",32.834671,-116.754389
"2671",32.811652,-116.961578
"2672",32.948908,-117.096414
"2673",32.957064,-117.062616
"2674",32.97389,-117.062582
"2675",32.987151,-117.058886
"2676",33.001931,-117.058301
"2677",32.99687,-117.05802
"2678",32.957327,-117.03673
"2679",32.786841,-117.02513
"2680",32.737368,-117.014561
"2681",32.851453,-116.998627
"2682",32.845935,-116.998495
"2683",32.849314,-116.997912
"2684",32.733143,-116.971662
"2685",32.805561,-116.971123
"2686",32.795955,-116.971126
"2687",32.855913,-116.971181
"2688",32.851276,-116.970736
"2689",32.726995,-116.970337
"2690",32.839794,-116.968115
"2691",32.813926,-116.961304
"2692",32.817324,-116.958906
"2693",32.840373,-116.933365
"2694",32.790707,-116.931658
"2695",32.845698,-116.931169
"2696",32.788995,-116.929611
"2697",32.958391,-117.062618
"2698",32.961739,-117.062627
"2699",32.969045,-117.062593
"2700",32.980792,-117.062467
"2701",32.982525,-117.062356
"2702",32.98518,-117.060619
"2703",33.014402,-117.058501
"2704",32.991705,-117.058168
"2705",33.003758,-117.058025
"2706",32.995116,-117.058076
"2707",33.007122,-117.057074
"2708",33.011088,-117.05637
"2709",32.960869,-117.036432
"2710",32.964059,-117.036232
"2711",32.966787,-117.036322
"2712",32.784794,-117.026205
"2713",32.755625,-117.014801
"2714",32.724579,-117.014577
"2715",32.734333,-117.014593
"2716",32.712788,-116.980982
"2717",32.715441,-116.977178
"2718",32.745276,-116.975752
"2719",32.720153,-116.973201
"2720",32.743056,-116.972787
"2721",32.740114,-116.972584
"2722",32.730667,-116.971697
"2723",32.800003,-116.971136
"2724",32.865661,-116.971192
"2725",32.854714,-116.9712
"2726",32.786015,-116.970931
"2727",32.836783,-116.966479
"2728",32.818537,-116.959085
"2729",32.81069,-116.935842
"2730",32.812902,-116.935846
"2731",32.791947,-116.933112
"2732",32.823329,-116.933607
"2733",32.825068,-116.933623
"2734",32.838168,-116.933601
"2735",32.830829,-116.93262
"2736",32.855249,-116.931236
"2737",32.84882,-116.931245
"2738",32.8517,-116.931242
"2739",32.768245,-116.92799
"2740",32.774091,-116.92799
"2741",32.784952,-116.928034
"2742",32.781894,-116.92792
"2743",32.752525,-116.927603
"2744",32.749379,-116.927455
"2745",32.857108,-116.922501
"2746",32.812155,-116.918763
"2747",32.817553,-116.915162
"2748",32.820884,-116.914256
"2749",32.983045,-117.061881
"2750",32.99495,-117.0578
"2751",33.007201,-117.056761
"2752",32.974245,-117.040426
"2753",32.963967,-117.035967
"2754",32.784741,-117.025912
"2755",32.786326,-117.025161
"2756",33.012868,-117.023692
"2757",32.984073,-117.023227
"2758",32.754924,-117.013364
"2759",32.743285,-116.972594
"2760",32.738797,-116.972219
"2761",32.733483,-116.971389
"2762",32.800186,-116.9709
"2763",32.732395,-116.96193
"2764",32.83028,-116.960716
"2765",32.82391,-116.933344
"2766",32.845941,-116.930976
"2767",32.855223,-116.930956
"2768",32.774084,-116.9277
"2769",32.784726,-116.927746
"2770",32.782873,-116.927742
"2771",32.752841,-116.927221
"2772",32.813939,-116.917208
"2773",32.845856,-116.882441
"2774",32.949107,-117.096145
"2775",32.95222,-117.062323
"2776",32.955282,-117.062326
"2777",32.957517,-117.062301
"2778",32.959119,-117.062335
"2779",32.964041,-117.062361
"2780",32.966375,-117.062363
"2781",32.970245,-117.062314
"2782",32.974049,-117.062264
"2783",32.981347,-117.062126
"2784",32.985382,-117.05994
"2785",32.987506,-117.058459
"2786",33.001776,-117.058026
"2787",33.014842,-117.058515
"2788",32.990705,-117.057983
"2789",33.004412,-117.057626
"2790",32.993669,-117.05785
"2791",32.997026,-117.057712
"2792",33.01174,-117.056288
"2793",32.957505,-117.036438
"2794",32.960789,-117.036148
"2795",32.989772,-117.024343
"2796",33.007709,-117.023833
"2797",33.009419,-117.023717
"2798",33.002411,-117.023538
"2799",32.724616,-117.013914
"2800",32.736432,-117.014267
"2801",32.716166,-116.976325
"2802",32.744864,-116.974701
"2803",32.736896,-116.971524
"2804",32.731298,-116.97141
"2805",32.804521,-116.970822
"2806",32.795662,-116.970896
"2807",32.833423,-116.964274
"2808",32.811381,-116.96141
"2809",32.814092,-116.961132
"2810",32.825387,-116.961315
"2811",32.731336,-116.961076
"2812",32.817286,-116.958665
"2813",32.818632,-116.958855
"2814",32.808251,-116.935556
"2815",32.80954,-116.93556
"2816",32.821268,-116.93391
"2817",32.826625,-116.933365
"2818",32.839145,-116.93328
"2819",32.84137,-116.932978
"2820",32.831263,-116.932275
"2821",32.849869,-116.93097
"2822",32.852494,-116.930945
"2823",32.769664,-116.927692
"2824",32.757283,-116.927145
"2825",32.750489,-116.927115
"2826",32.8128,-116.917977
"2827",32.81802,-116.914771
"2828",32.821045,-116.913918
"2829",32.844322,-116.881414
"2830",32.953354,-117.0579
"2831",32.996522,-117.023428
"2832",32.866027,-116.976715
"2833",32.736826,-116.97179
"2834",32.729306,-116.962259
"2835",32.792815,-116.930161
"2836",32.835656,-116.901478
"2837",32.838537,-116.896115
"2838",32.845871,-116.873937
"2839",32.855705,-116.842654
"2840",32.8359,-116.776547
"2841",32.835903,-116.770117
"2842",32.835183,-116.76161
"2843",32.834644,-116.756732
"2844",32.841351,-116.705756
"2845",32.95648,-117.051011
"2846",32.742389,-117.045946
"2847",32.956361,-117.042622
"2848",32.707765,-116.990001
"2849",32.8046,-116.967692
"2850",32.829159,-116.961124
"2851",32.748154,-116.960633
"2852",32.833699,-116.904137
"2853",32.836892,-116.898551
"2854",32.839919,-116.894038
"2855",32.840736,-116.891892
"2856",32.841434,-116.889224
"2857",32.844541,-116.883207
"2858",32.855002,-116.848309
"2859",32.855751,-116.841154
"2860",32.833146,-116.739089
"2861",32.834328,-116.726324
"2862",32.956708,-117.049318
"2863",32.956635,-117.043563
